SUBDIVISION,JAN,FEB,MAR,APR
LAKSHADWEEP,0,0.2,4.8,0.4
LAKSHADWEEP,6.1,34.5,16.5,44.5
LAKSHADWEEP,122.3,5.7,5.1,30.8
LAKSHADWEEP,9.2,7.7,0,41.1
LAKSHADWEEP,0.5,1,41.1,18.8
LAKSHADWEEP,8.3,2.5,1.5,15.8
LAKSHADWEEP,6.8,6.3,8,74
LAKSHADWEEP,9,0.5,0,2.5
LAKSHADWEEP,14.8,0.4,0,19.2
LAKSHADWEEP,44.4,16.5,2.7,1
LAKSHADWEEP,40,3.8,15.1,69.1
LAKSHADWEEP,112.6,57.4,0,NA
LAKSHADWEEP,25.4,67.9,5.8,16.6
LAKSHADWEEP,16.8,1.3,0,0.9
LAKSHADWEEP,15.7,1.5,9.5,32
LAKSHADWEEP,20.1,9.1,24.3,140.2
LAKSHADWEEP,70,5.7,0.2,17.2
LAKSHADWEEP,2.2,1,0,2.4
LAKSHADWEEP,8.5,38.7,25.1,69.9
LAKSHADWEEP,24.3,28.9,35.3,129.9
LAKSHADWEEP,21.3,11.2,0.8,11.6
LAKSHADWEEP,10.4,40.8,9.3,35
LAKSHADWEEP,74.1,0,14.6,39.8
LAKSHADWEEP,11.4,39.1,0,105.4
LAKSHADWEEP,13.6,27.7,1.3,40.8
LAKSHADWEEP,0.9,11.4,34.6,23.7
LAKSHADWEEP,0.2,1.6,0,8
LAKSHADWEEP,15,0,8,51.6
LAKSHADWEEP,29.6,40,3.3,85.4
LAKSHADWEEP,60.3,47.4,0,31.3
LAKSHADWEEP,11.1,0,0,81.5
LAKSHADWEEP,126.7,112.9,6.5,72.6
LAKSHADWEEP,2.5,3.5,5.2,40.4
LAKSHADWEEP,0.2,7.3,8.3,35
LAKSHADWEEP,21.3,0.2,6.2,4.4
LAKSHADWEEP,7.8,2.7,0,0
LAKSHADWEEP,8.7,1.8,30.6,45.4
LAKSHADWEEP,30,4.1,0,63.3
LAKSHADWEEP,18.7,6.3,13.8,32.3
LAKSHADWEEP,3.8,12.3,5.4,25
LAKSHADWEEP,0,1.1,0,11.4
LAKSHADWEEP,0.3,5.8,0,40.7
LAKSHADWEEP,0,16.8,0.8,35.4
LAKSHADWEEP,8.6,0.7,18.4,92.9
LAKSHADWEEP,10.3,0,1.1,72.9
LAKSHADWEEP,1.4,38.2,16.5,27.6
LAKSHADWEEP,0.2,6.5,0.6,44.1
LAKSHADWEEP,14.9,1.3,10,15.4
LAKSHADWEEP,7.5,10.5,13.1,19.7
LAKSHADWEEP,1.8,20.4,0.6,22.3
LAKSHADWEEP,1.6,0.4,0.6,0.4
LAKSHADWEEP,1.4,0,0,0.2
LAKSHADWEEP,71.1,114.9,96.7,65.1
LAKSHADWEEP,6.4,0,27.4,11.1
LAKSHADWEEP,12.4,3,25.3,6.5
LAKSHADWEEP,1.9,1.5,0,16.5
LAKSHADWEEP,0.8,7,0.9,54
LAKSHADWEEP,20.6,0,4.4,93
LAKSHADWEEP,38.9,0.3,21.4,0
LAKSHADWEEP,12.3,0,18.7,12.3
LAKSHADWEEP,4,0.1,0,3.3
LAKSHADWEEP,1.2,0.5,0.2,0.2
LAKSHADWEEP,12.4,66.6,34.8,88.8
LAKSHADWEEP,131.3,18.5,0.3,315.4
LAKSHADWEEP,44.7,1.1,1.6,17.4
LAKSHADWEEP,2.2,0.1,4.9,33.8
LAKSHADWEEP,52,0,1.8,40.3
LAKSHADWEEP,47.8,2.5,18.3,20.6
LAKSHADWEEP,83.3,18.9,3.4,47.9
LAKSHADWEEP,4.4,20.4,0,104.6
LAKSHADWEEP,10.8,16.8,7.2,23.4
LAKSHADWEEP,11.8,18.2,28.5,18.1
LAKSHADWEEP,7.2,1.5,1.9,7.7
LAKSHADWEEP,17.6,11.1,0,37
LAKSHADWEEP,20.1,0,33,0.3
LAKSHADWEEP,2.5,4.2,0.2,22.2
LAKSHADWEEP,5.5,19.8,120.7,15.8
LAKSHADWEEP,4.7,1.5,0.1,18.1
LAKSHADWEEP,18.8,0,1.2,35.6
LAKSHADWEEP,5.1,2.8,3.1,85.9
LAKSHADWEEP,19.2,0.1,1.6,76.8
LAKSHADWEEP,26.2,34.4,37.5,5.3
LAKSHADWEEP,53.2,16.1,4.4,14.9
LAKSHADWEEP,2.2,0.5,3.7,87.1
